frame,timestamp_sec,scene_name,group_id,video_name,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cx,cy,frame_width,frame_height,crossed_line,direction,speed_px_s
24,6.235,Dakar - Scène 1,group_01,traffic.mp4,22,person,0.454,724,692,750,782,737,782,1280,720,true,down,14.9
24,6.235,Dakar - Scène 1,group_01,traffic.mp4,26,person,0.405,693,694,718,782,706,781,1280,720,true,down,8.1
24,6.235,Dakar - Scène 1,group_01,traffic.mp4,20,person,0.387,1885,647,1919,929,1902,929,1280,720,true,down,66.6
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.922,1335,403,1631,826,1483,826,1280,720,true,down,3.4
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.89,875,682,1128,847,1001,847,1280,720,true,down,18.1
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.849,1770,604,1874,888,1822,888,1280,720,true,down,12.1
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.815,149,521,523,867,336,867,1280,720,true,down,26.3
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.807,360,675,570,998,465,998,1280,720,true,down,92.6
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.759,1664,600,1786,776,1725,776,1280,720,true,down,12.1
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.754,763,683,885,790,824,790,1280,720,true,down,28.8
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.739,1185,664,1334,799,1260,799,1280,720,true,down,6.7
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.475,660,687,693,783,676,783,1280,720,true,down,4.8
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,20,person,0.416,1885,647,1919,916,1902,916,1280,720,true,down,43.8
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,22,person,0.389,724,696,749,783,737,783,1280,720,true,down,3.4
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.381,442,613,574,907,508,907,1280,720,true,down,37.2
25,6.532,Dakar - Scène 1,group_01,traffic.mp4,26,person,0.38,693,698,721,782,707,782,1280,720,true,down,4.8
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.922,1333,402,1635,830,1484,829,1280,720,true,down,11.5
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.883,869,686,1125,850,997,850,1280,720,true,down,18.2
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.856,1774,605,1878,892,1826,892,1280,720,true,down,20.6
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.755,1667,602,1787,777,1727,777,1280,720,true,down,8.2
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.752,332,669,568,1010,450,1010,1280,720,true,down,70.1
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.703,168,527,572,873,370,873,1280,720,true,down,126.0
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.695,1185,666,1336,801,1260,801,1280,720,true,down,7.3
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.65,771,684,892,791,831,791,1280,720,true,down,25.8
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.512,411,616,558,908,484,908,1280,720,true,down,87.7
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.446,664,687,696,787,680,787,1280,720,true,down,20.6
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,22,person,0.393,721,695,751,785,736,785,1280,720,true,down,8.2
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,20,person,0.384,1880,659,1919,899,1899,899,1280,720,true,down,63.0
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,18,person,0.355,760,681,790,784,775,784,1280,720,true,down,10.5
26,6.806,Dakar - Scène 1,group_01,traffic.mp4,26,person,0.337,695,699,721,783,708,783,1280,720,true,down,5.2
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.925,1332,400,1634,830,1483,830,1280,720,true,down,4.9
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.91,862,688,1122,854,992,854,1280,720,true,down,22.2
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.864,1775,607,1885,891,1830,891,1280,720,true,down,14.3
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.848,182,530,581,872,382,872,1280,720,true,down,41.8
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.786,1670,603,1790,780,1730,780,1280,720,true,down,14.7
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.77,1184,667,1335,803,1259,803,1280,720,true,down,7.8
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.706,780,688,896,792,838,792,1280,720,true,down,24.6
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.705,317,674,521,1015,419,1014,1280,720,true,down,108.5
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,34,person,0.611,131,673,183,823,157,823,1280,720,true,down,0.0
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.553,665,687,700,789,682,789,1280,720,true,down,9.8
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.52,338,614,537,917,437,917,1280,720,true,down,166.2
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,36,person,0.485,93,676,136,822,115,822,1280,720,true,down,0.0
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,18,person,0.465,761,687,792,789,777,789,1280,720,true,down,18.7
27,7.094,Dakar - Scène 1,group_01,traffic.mp4,22,person,0.393,713,696,751,787,732,787,1280,720,true,down,15.5
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.924,1331,400,1636,832,1483,832,1280,720,true,down,7.4
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.906,855,690,1118,856,986,856,1280,720,true,down,23.5
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.893,205,533,597,869,401,869,1280,720,true,down,71.5
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.88,1778,606,1887,892,1832,892,1280,720,true,down,8.3
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.818,286,678,519,1019,402,1019,1280,720,true,down,65.9
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.781,1183,668,1333,804,1258,804,1280,720,true,down,5.3
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.739,1672,606,1791,781,1732,781,1280,720,true,down,8.3
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.698,773,689,894,794,834,794,1280,720,true,down,16.6
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.507,304,616,516,921,410,921,1280,720,true,down,101.5
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.504,667,692,702,790,685,790,1280,720,true,down,11.8
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,34,person,0.463,133,675,179,823,156,823,1280,720,true,down,3.7
28,7.363,Dakar - Scène 1,group_01,traffic.mp4,22,person,0.38,718,696,752,789,735,789,1280,720,true,down,13.4
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.925,1331,400,1637,834,1484,834,1280,720,true,down,7.9
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.903,846,691,1115,859,981,859,1280,720,true,down,20.7
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.884,1783,605,1889,895,1836,895,1280,720,true,down,17.7
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.866,226,535,613,854,420,854,1280,720,true,down,85.8
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.831,259,674,498,1029,378,1028,1280,720,true,down,90.9
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.764,1182,670,1333,806,1258,806,1280,720,true,down,7.1
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.752,1674,608,1795,783,1734,783,1280,720,true,down,10.0
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.744,774,690,893,794,834,794,1280,720,true,down,0.0
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.655,292,615,488,923,390,923,1280,720,true,down,71.3
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,38,person,0.478,738,697,766,788,752,788,1280,720,true,down,0.0
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.475,670,694,703,791,686,791,1280,720,true,down,5.0
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,34,person,0.443,140,675,178,767,159,767,1280,720,true,down,198.9
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,40,person,0.382,631,695,662,793,646,793,1280,720,true,down,0.0
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,22,person,0.371,720,696,753,789,736,789,1280,720,true,down,3.5
29,7.645,Dakar - Scène 1,group_01,traffic.mp4,26,person,0.336,698,697,724,787,711,787,1280,720,true,down,6.0
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.934,1329,398,1637,838,1483,838,1280,720,true,down,14.2
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.9,841,692,1109,863,975,863,1280,720,true,down,24.8
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.89,247,540,628,857,438,857,1280,720,true,down,62.7
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,41,car,0.888,0,668,208,931,104,931,1280,720,true,down,0.0
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.868,1786,605,1896,898,1841,898,1280,720,true,down,20.0
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.854,235,672,475,1040,355,1040,1280,720,true,down,89.1
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.782,1676,608,1799,784,1738,784,1280,720,true,down,14.2
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.758,1182,670,1335,808,1258,808,1280,720,true,down,6.9
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.737,773,690,895,795,834,795,1280,720,true,down,3.4
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,42,person,0.677,181,669,241,823,211,823,1280,720,true,down,0.0
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.643,327,613,468,930,398,930,1280,720,true,down,36.5
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.523,668,694,703,792,686,792,1280,720,true,down,3.4
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,38,person,0.5,735,695,765,790,750,790,1280,720,true,down,9.7
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,40,person,0.415,635,702,663,794,649,794,1280,720,true,down,10.9
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,22,person,0.35,719,695,751,791,735,791,1280,720,true,down,7.7
30,7.936,Dakar - Scène 1,group_01,traffic.mp4,44,car,0.327,1027,681,1124,785,1075,785,1280,720,true,down,0.0
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.932,1328,397,1640,842,1484,842,1280,720,true,down,14.7
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.91,833,692,1104,867,968,867,1280,720,true,down,28.8
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,41,car,0.9,0,672,231,929,116,929,1280,720,true,down,43.4
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.869,1789,606,1897,898,1843,898,1280,720,true,down,7.1
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.803,185,674,453,1049,319,1049,1280,720,true,down,132.5
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.782,267,540,641,856,454,856,1280,720,true,down,57.3
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.766,1182,670,1333,810,1257,810,1280,720,true,down,8.0
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.743,773,690,898,797,836,797,1280,720,true,down,10.1
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.743,1672,609,1802,787,1737,787,1280,720,true,down,11.3
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.542,669,697,706,794,687,794,1280,720,true,down,8.0
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.512,301,616,448,933,374,933,1280,720,true,down,86.4
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,38,person,0.484,735,701,767,792,751,792,1280,720,true,down,8.0
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,40,person,0.438,634,702,666,795,650,795,1280,720,true,down,5.1
31,8.216,Dakar - Scène 1,group_01,traffic.mp4,44,car,0.429,1030,686,1135,792,1082,792,1280,720,true,down,35.4
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.933,1328,394,1641,843,1484,843,1280,720,true,down,3.5
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.906,825,693,1102,869,963,869,1280,720,true,down,18.6
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.861,1792,607,1898,899,1845,898,1280,720,true,down,6.9
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,41,car,0.856,0,671,204,927,102,927,1280,720,true,down,48.9
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.809,285,543,654,859,470,859,1280,720,true,down,56.3
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.806,1180,671,1332,811,1256,811,1280,720,true,down,4.9
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.8,1676,610,1806,788,1741,788,1280,720,true,down,14.3
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.778,185,676,430,1059,307,1059,1280,720,true,down,54.1
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.709,773,692,900,796,836,796,1280,720,true,down,3.5
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,44,car,0.65,1029,685,1134,793,1081,793,1280,720,true,down,4.9
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.595,269,611,420,944,345,944,1280,720,true,down,107.3
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.54,671,701,707,796,689,796,1280,720,true,down,9.8
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,38,person,0.44,736,704,770,794,753,794,1280,720,true,down,9.8
32,8.505,Dakar - Scène 1,group_01,traffic.mp4,47,person,0.395,711,704,741,792,726,791,1280,720,true,down,0.0
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.929,1326,394,1643,846,1485,846,1280,720,true,down,11.8
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.905,817,694,1098,871,957,871,1280,720,true,down,23.5
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.904,309,545,667,860,488,860,1280,720,true,down,67.0
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,41,car,0.864,0,673,188,926,94,926,1280,720,true,down,30.0
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.856,112,680,401,1069,256,1069,1280,720,true,down,193.2
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.843,1794,610,1902,899,1848,899,1280,720,true,down,11.8
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.741,1179,673,1332,814,1255,814,1280,720,true,down,11.8
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.739,238,609,400,965,319,965,1280,720,true,down,124.2
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.729,1678,611,1809,787,1743,787,1280,720,true,down,8.3
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,44,car,0.701,1033,689,1141,792,1087,792,1280,720,true,down,22.6
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.593,788,696,894,796,841,796,1280,720,true,down,18.6
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.561,673,702,707,796,690,796,1280,720,true,down,3.7
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,47,person,0.488,713,703,739,793,726,793,1280,720,true,down,7.4
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,38,person,0.348,742,703,775,794,758,794,1280,720,true,down,18.6
33,8.774,Dakar - Scène 1,group_01,traffic.mp4,22,person,0.323,729,703,756,793,743,793,1280,720,true,down,9.8
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.934,1324,392,1647,847,1485,847,1280,720,true,down,3.5
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.919,317,548,677,862,497,862,1280,720,true,down,32.1
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.903,809,695,1094,874,951,874,1280,720,true,down,23.4
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.866,1796,612,1909,899,1852,899,1280,720,true,down,13.9
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.852,102,677,375,1077,239,1077,1280,720,true,down,65.5
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.795,1178,672,1331,814,1254,814,1280,720,true,down,3.5
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.785,1681,612,1811,789,1746,789,1280,720,true,down,12.6
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,44,car,0.728,1042,691,1145,793,1094,793,1280,720,true,down,24.6
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,41,car,0.721,0,673,175,921,87,921,1280,720,true,down,30.0
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.497,204,609,365,994,285,994,1280,720,true,down,155.7
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.411,681,701,710,797,696,797,1280,720,true,down,21.2
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.404,790,695,893,797,842,797,1280,720,true,down,4.9
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,47,person,0.386,715,706,741,793,728,793,1280,720,true,down,7.0
34,9.061,Dakar - Scène 1,group_01,traffic.mp4,38,person,0.339,743,706,776,795,760,795,1280,720,true,down,7.8
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.937,1323,390,1647,849,1485,849,1280,720,true,down,7.6
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.9,801,695,1089,877,945,877,1280,720,true,down,25.6
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.897,334,551,692,863,513,863,1280,720,true,down,61.2
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.888,1798,614,1914,899,1856,899,1280,720,true,down,15.3
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.808,84,686,349,1076,216,1076,1280,720,true,down,87.9
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.805,1175,673,1331,817,1253,817,1280,720,true,down,12.1
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.783,1685,613,1815,790,1750,790,1280,720,true,down,15.7
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,41,car,0.721,0,679,141,917,70,917,1280,720,true,down,66.7
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,44,car,0.674,1048,691,1147,793,1097,793,1280,720,true,down,11.5
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.598,173,611,330,979,252,979,1280,720,true,down,138.4
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.501,791,696,891,795,841,795,1280,720,true,down,8.5
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,47,person,0.42,721,709,749,795,735,795,1280,720,true,down,27.8
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,26,person,0.407,695,704,719,797,707,797,1280,720,true,down,6.4
35,9.323,Dakar - Scène 1,group_01,traffic.mp4,24,person,0.404,687,704,714,796,700,796,1280,720,true,down,15.7
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.94,1322,388,1649,850,1486,850,1280,720,true,down,5.1
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.913,352,556,705,865,528,865,1280,720,true,down,55.0
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.902,791,695,1084,880,938,880,1280,720,true,down,27.7
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.9,1802,614,1914,900,1858,900,1280,720,true,down,8.1
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.862,1174,676,1329,818,1251,818,1280,720,true,down,8.1
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.811,1684,613,1819,792,1751,792,1280,720,true,down,8.1
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.796,41,688,320,1077,180,1077,1280,720,true,down,131.0
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,44,car,0.645,1048,689,1150,792,1099,792,1280,720,true,down,8.1
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,41,car,0.593,0,686,93,917,46,917,1280,720,true,down,87.3
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.58,141,614,312,988,226,988,1280,720,true,down,100.0
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,47,person,0.458,720,710,748,797,734,796,1280,720,true,down,5.1
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,50,person,0.45,757,709,787,795,772,795,1280,720,true,down,0.0
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,38,person,0.388,746,709,781,796,763,796,1280,720,true,down,5.9
36,9.598,Dakar - Scène 1,group_01,traffic.mp4,13,car,0.377,788,697,881,793,834,793,1280,720,true,down,26.5
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.937,1320,386,1649,852,1485,852,1280,720,true,down,8.2
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.918,782,696,1077,881,930,881,1280,720,true,down,29.6
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.899,1805,614,1916,903,1861,903,1280,720,true,down,15.6
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.882,368,557,714,865,541,865,1280,720,true,down,47.8
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.865,1172,676,1326,819,1249,819,1280,720,true,down,8.2
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.793,1687,613,1821,792,1754,792,1280,720,true,down,11.0
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,44,car,0.78,1051,688,1160,794,1105,794,1280,720,true,down,23.3
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.745,0,688,280,1076,140,1076,1280,720,true,down,147.1
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,38,person,0.513,747,711,781,798,764,798,1280,720,true,down,8.2
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.412,102,609,262,1017,182,1017,1280,720,true,down,193.7
37,9.87,Dakar - Scène 1,group_01,traffic.mp4,47,person,0.301,721,712,745,797,733,797,1280,720,true,down,5.2
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.937,1317,385,1650,854,1483,854,1280,720,true,down,11.0
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.909,772,695,1072,884,922,884,1280,720,true,down,33.4
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.888,382,559,726,864,554,863,1280,720,true,down,51.4
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.885,1805,615,1917,904,1861,904,1280,720,true,down,3.9
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,51,car,0.833,193,687,396,909,294,909,1280,720,true,down,0.0
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,4,car,0.818,1170,677,1324,821,1247,821,1280,720,true,down,11.0
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,7,bus,0.807,1693,613,1821,791,1757,791,1280,720,true,down,12.4
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,21,motorcycle,0.773,0,687,280,1075,140,1075,1280,720,true,down,3.9
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,44,car,0.731,1054,693,1158,796,1106,796,1280,720,true,down,8.7
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,22,person,0.45,728,712,785,799,757,799,1280,720,true,down,11.3
38,10.126,Dakar - Scène 1,group_01,traffic.mp4,16,person,0.418,45,611,231,1027,138,1027,1280,720,true,down,176.3
39,10.399,Dakar - Scène 1,group_01,traffic.mp4,2,bus,0.934,1313,384,1651,854,1482,854,1280,720,true,down,3.7
39,10.399,Dakar - Scène 1,group_01,traffic.mp4,27,truck,0.902,401,560,735,862,568,862,1280,720,true,down,51.4
39,10.399,Dakar - Scène 1,group_01,traffic.mp4,6,person,0.901,1808,615,1918,904,1863,904,1280,720,true,down,7.3
39,10.399,Dakar - Scène 1,group_01,traffic.mp4,3,car,0.89,761,695,1065,886,913,886,1280,720,true,down,33.8
